Year,Smooth unemployment rate (%),Smooth vacancy rate (%)
1960,5.45922078792568,2.66666666666667
1960.08333333333,5.12162900078734,2.84666666666667
1960.16666666667,5.17255725347093,3.03333333333333
1960.25,5.15945787626152,2.96
1960.33333333333,5.25870865565131,2.87333333333333
1960.41666666667,5.23791842116673,2.8
1960.5,5.33702396570245,2.73
1960.58333333333,5.51169652614153,2.66333333333333
1960.66666666667,5.56221345017289,2.58333333333333
1960.75,5.75699096251508,2.50333333333333
1960.83333333333,5.92271976865848,2.41666666666667
1960.91666666667,6.2634118762234,2.33
